filename,survey,longitude,latitude,area,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea
TAN1802_105_0007__TAN1802_Stn_105_166.jpg,TAN1802,,,1.638882863988478,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
TAN1802_105_0008__TAN1802_Stn_105_107.jpg,TAN1802,,,1.5800159153675524,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TAN1802_105_0009__TAN1802_Stn_105_224.jpg,TAN1802,,,2.65510963628485,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
TAN1802_106_0003__TAN1802_Stn_106_137.jpg,TAN1802,,,2.5523149789196666,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
TAN1802_107_0002__TAN1802_Stn_107_012.jpg,TAN1802,,,2.2266624395920607,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TAN1802_107_0004__TAN1802_Stn_107_078.jpg,TAN1802,,,3.5750852338282013,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
TAN1802_108_0001__TAN1802_Stn_108_281.jpg,TAN1802,,,2.0808874638449306,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
TAN1802_108_0003__TAN1802_Stn_108_181.jpg,TAN1802,,,3.189800053357237,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0
TAN1802_108_0006__TAN1802_Stn_108_075.jpg,TAN1802,,,3.3870872172720445,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TAN1802_121_0001__TAN1802_Stn_121_240.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TAN1802_121_0002__TAN1802_Stn_121_013.jpg,TAN1802,,,6.8558010326924785,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAN1802_121_0003__TAN1802_Stn_121_139.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAN1802_121_0004__TAN1802_Stn_121_083.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
TAN1802_121_0005__TAN1802_Stn_121_195.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
TAN1802_122_0002__TAN1802_Stn_122_010.jpg,TAN1802,,,5.314445599915408,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TAN1802_122_0003__TAN1802_Stn_122_130.jpg,TAN1802,,,3.234446859048873,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAN1802_125_0003__TAN1802_Stn_125_154.jpg,TAN1802,,,3.9458648721718017,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TAN1802_125_0004__TAN1802_Stn_125_095.jpg,TAN1802,,,3.9811304524891122,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
TAN1802_125_0005__TAN1802_Stn_125_205.jpg,TAN1802,,,5.226440710155379,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
TAN1802_170_0007__TAN1802_170_178.jpg,TAN1802,,,5.534113939951386,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAN1802_183_0004__TAN1802_Stn_183_078.jpg,TAN1802,,,3.320570094416958,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAN1802_185_0003__TAN1802_Stn_185_143.jpg,TAN1802,,,2.9365235763377213,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAN1802_193_0001__TAN1802_Stn_193_241.jpg,TAN1802,,,4.625485708616054,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
TAN1802_197_0004__TAN1802_Stn_197_035.jpg,TAN1802,,,1.4996590435829256,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_083_0012__tan1901_083_113.jpg,tan1901,,,2.708337752631251,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_083_0013__tan1901_083_217.jpg,tan1901,,,5.3457386399669025,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
tan1901_087_0002__tan1901_087_015.jpg,tan1901,,,5.544100165080736,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tan1901_087_0003__tan1901_087_142.jpg,tan1901,,,5.039249859410285,24064000.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tan1901_087_0004__tan1901_087_089.jpg,tan1901,,,6.998040453432917,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_087_0005__tan1901_087_204.jpg,tan1901,,,4.903188612536389,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
tan1901_087_0006__tan1901_087_049.jpg,tan1901,,,4.685178636412292,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
tan1901_083_0007__tan1901_083_181.jpg,tan1901,,,6.978771070837397,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
tan1901_095_0001__tan1901_095_263.jpg,tan1901,,,5.6677249540648775,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_095_0003__tan1901_095_178.jpg,tan1901,,,6.427674068637038,24064000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_095_0004__tan1901_095_125.jpg,tan1901,,,5.27269938222233,24064000.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tan1901_095_0005__tan1901_095_229.jpg,tan1901,,,3.4869786627324912,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_095_0006__tan1901_095_086.jpg,tan1901,,,3.1698349183031005,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_096_0001__tan1901_096_281.jpg,tan1901,,,5.818598781418362,24064000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_096_0002__tan1901_096_066.jpg,tan1901,,,6.4143165626501135,24064000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tan1901_096_0003__tan1901_096_197.jpg,tan1901,,,5.2369273904576605,24064000.0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
tan1901_096_0004__tan1901_096_141.jpg,tan1901,,,3.6651319800999924,24064000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_096_0005__tan1901_096_242.jpg,tan1901,,,7.656618935919672,24064000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0
tan1901_096_0006__tan1901_096_105.jpg,tan1901,,,2.233913688046425,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_102_0001__tan1901_102_238.jpg,tan1901,,,2.31681362173958,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_110_0001__tan1901_110_237.jpg,tan1901,,,5.277755407734309,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_110_0003__tan1901_110_147.jpg,tan1901,,,2.5825426459196894,24064000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_113_0001__tan1901_113_237.jpg,tan1901,,,3.67058542794516,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_113_0002__tan1901_113_067.jpg,tan1901,,,3.1947448550058968,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_119_0001__tan1901_119_241.jpg,tan1901,,,1.1895335945474927,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_119_0004__tan1901_119_082.jpg,tan1901,,,3.6471636050398635,24064000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tan1901_119_0006__tan1901_119_050.jpg,tan1901,,,3.332810780023557,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
tan1901_121_0001__tan1901_121_246.jpg,tan1901,,,4.062237946989713,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
tan1901_121_0004__tan1901_121_082.jpg,tan1901,,,4.741938874366418,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
tan1901_127_0006__tan1901_127_056.jpg,tan1901,,,2.590481210640789,24064000.0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
tan1901_166_0002__tan1901_166_025.jpg,tan1901,,,2.193637073305562,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
tan1901_174_0003__tan1901_174_145.jpg,tan1901,,,6.332320157941593,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_174_0004__tan1901_174_084.jpg,tan1901,,,5.213930158214926,24064000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tan1901_188_0002__tan1901_188_014.jpg,tan1901,,,5.310210749132543,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_064_0001__tan1901_064_259.jpg,tan1901,,,4.596670136738113,24064000.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_072_0002__tan1901_072_010.jpg,tan1901,,,4.09649078923074,24064000.0,0,0,1,1,9,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0
tan1901_072_0003__tan1901_072_148.jpg,tan1901,,,4.922538371900273,24064000.0,0,0,1,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tan1901_072_0006__tan1901_072_047.jpg,tan1901,,,3.342620526795061,24064000.0,0,0,2,1,10,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0
tan1901_155_0005__tan1901_155_204.jpg,tan1901,,,1.795236166672044,24064000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tan1901_157_0001__tan1901_157_254.jpg,tan1901,,,4.25273292654663,24064000.0,0,0,1,0,2,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0
tan1901_157_0002__tan1901_157_017.jpg,tan1901,,,4.765523110918868,24064000.0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_157_0007__tan1901_157_184.jpg,tan1901,,,3.1268161558156033,24064000.0,0,0,1,0,2,0,0,0,8,0,0,0,0,2,0,0,1,0,0,0,0
tan1901_164_0002__tan1901_164_014.jpg,tan1901,,,4.5086374652231775,24064000.0,0,0,1,0,17,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0
tan1901_065_0002__tan1901_065_012.jpg,tan1901,,,5.66772495406488,24064000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_127_0005__tan1901_127_196.jpg,tan1901,,,4.76421398833393,24064000.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_164_0005__tan1901_164_205.jpg,tan1901,,,,24064000.0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tan1901_064_0003__tan1901_064_151.jpg,tan1901,,,6.289236098129605,24064000.0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tan1901_065_0003__tan1901_065_145.jpg,tan1901,,,4.581384357410083,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_065_0005__tan1901_065_207.jpg,tan1901,,,4.871098293206042,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_072_0001__tan1901_072_244.jpg,tan1901,,,4.947541785907299,24064000.0,0,0,0,0,4,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0
tan1901_072_0004__tan1901_072_079.jpg,tan1901,,,5.604790706968199,24064000.0,0,0,0,0,12,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0
tan1901_072_0005__tan1901_072_203.jpg,tan1901,,,4.0721658920206805,24064000.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_074_0003__tan1901_074_156.jpg,tan1901,,,4.120164960351249,24064000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tan1901_089_0001__tan1901_089_288.jpg,tan1901,,,2.276899697185491,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tan1901_089_0003__tan1901_089_165.jpg,tan1901,,,3.8407381781309002,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
tan1901_098_0001__tan1901_098_267.jpg,tan1901,,,4.453439602413113,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0
tan1901_098_0003__tan1901_098_179.jpg,tan1901,,,4.629481439791795,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
tan1901_102_0003__tan1901_102_144.jpg,tan1901,,,3.888657250461052,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0
tan1901_102_0004__tan1901_102_088.jpg,tan1901,,,6.7202368365168725,24064000.0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,16,0,0,0
tan1901_104_0002__tan1901_104_017.jpg,tan1901,,,,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0
tan1901_105_0001__tan1901_105_173.jpg,tan1901,,,7.235176008423351,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,0,0,2,0,0,0
tan1901_105_0003__tan1901_105_092.jpg,tan1901,,,6.039512331088776,24064000.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0
tan1901_105_0004__tan1901_105_056.jpg,tan1901,,,4.333235825323216,24064000.0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
tan1901_127_0001__tan1901_127_242.jpg,tan1901,,,2.494613974976715,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tan1901_127_0003__tan1901_127_147.jpg,tan1901,,,3.670443169562258,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tan1901_127_0004__tan1901_127_087.jpg,tan1901,,,6.434545306819322,24064000.0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0
tan1901_147_0003__tan1901_147_130.jpg,tan1901,,,5.08765747726594,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_147_0005__tan1901_147_190.jpg,tan1901,,,4.639115082551853,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_149_0006__tan1901_149_103.jpg,tan1901,,,5.382539367182262,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_155_0001__tan1901_155_244.jpg,tan1901,,,2.5332816482397873,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
tan1901_155_0002__tan1901_155_021.jpg,tan1901,,,4.993404028478704,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_155_0003__tan1901_155_154.jpg,tan1901,,,2.0172768102282577,24064000.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_155_0006__tan1901_155_067.jpg,tan1901,,,2.9854839780402593,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tan1901_157_0003__tan1901_157_155.jpg,tan1901,,,3.4895778245623945,24064000.0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0
tan1901_157_0004__tan1901_157_096.jpg,tan1901,,,4.032810256470156,24064000.0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tan1901_157_0005__tan1901_157_212.jpg,tan1901,,,2.6639444860338424,24064000.0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
tan1901_157_0006__tan1901_157_066.jpg,tan1901,,,2.8022173264247225,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tan1901_164_0001__tan1901_164_246.jpg,tan1901,,,2.694112398591503,24064000.0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,1,0,0,0,0,0,0
tan1901_164_0004__tan1901_164_088.jpg,tan1901,,,5.53587181355707,24064000.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_164_0006__tan1901_164_056.jpg,tan1901,,,10.27459845329272,24064000.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_190_0001__tan1901_190_236.jpg,tan1901,,,4.546860407178082,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0
tan1901_190_0004__tan1901_190_073.jpg,tan1901,,,2.362156551496487,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_190_0007__tan1901_190_161.jpg,tan1901,,,2.3527414325831573,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_140_0002__tan1901_140_013.jpg,tan1901,,,4.7114203794774285,24064000.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_110_0002__tan1901_110_018.jpg,tan1901,,,2.4720519243987344,24064000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0
tan1901_065_0006__tan1901_065_050.jpg,tan1901,,,3.760855234640284,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tan1901_140_0005__tan1901_140_204.jpg,tan1901,,,3.751379130001858,24064000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_074_0002__tan1901_074_022.jpg,tan1901,,,4.068020251916307,24064000.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_074_0004__tan1901_074_098.jpg,tan1901,,,5.360505354202073,24064000.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tan1901_074_0001__tan1901_074_244.jpg,tan1901,,,5.598824601413519,24064000.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
tan1901_164_0003__tan1901_164_148.jpg,tan1901,,,2.6968305172664424,24064000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tan1901_138_0004__tan1901_138_080.jpg,tan1901,,,3.2637867516820944,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
tan1901_166_0005__tan1901_166_201.jpg,tan1901,,,3.6796874493297977,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tan1901_188_0006__tan1901_188_058.jpg,tan1901,,,3.8094106000498864,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tan1901_064_0004__tan1901_064_096.jpg,tan1901,,,6.047132357027246,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tan1901_065_0001__tan1901_065_254.jpg,tan1901,,,1.8940274092955778,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tan1901_083_0009__tan1901_083_228.jpg,tan1901,,,5.5375195420115055,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_083_0010__tan1901_083_047.jpg,tan1901,,,6.0643246473701895,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tan1901_089_0002__tan1901_089_015.jpg,tan1901,,,3.055260715705394,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
tan1901_089_0005__tan1901_089_233.jpg,tan1901,,,1.8863742050750667,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0
tan1901_098_0002__tan1901_098_044.jpg,tan1901,,,7.701254407338187,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_102_0002__tan1901_102_022.jpg,tan1901,,,2.4633402370574387,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
tan1901_102_0005__tan1901_102_196.jpg,tan1901,,,4.257627625081811,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
tan1901_102_0006__tan1901_102_057.jpg,tan1901,,,9.035994118808476,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,0,0,0
tan1901_104_0001__tan1901_104_049.jpg,tan1901,,,6.518556078310872,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
tan1901_105_0002__tan1901_105_013.jpg,tan1901,,,7.0412008711906084,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0
tan1901_105_0005__tan1901_105_134.jpg,tan1901,,,9.084254794653003,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
tan1901_110_0005__tan1901_110_196.jpg,tan1901,,,5.216571341316926,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0
tan1901_110_0006__tan1901_110_058.jpg,tan1901,,,4.410945913507372,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29,0,0,0
tan1901_138_0002__tan1901_138_013.jpg,tan1901,,,3.857012825038065,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_138_0007__tan1901_138_171.jpg,tan1901,,,3.665292276624754,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
tan1901_147_0001__tan1901_147_241.jpg,tan1901,,,4.18679429733737,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
tan1901_147_0006__tan1901_147_043.jpg,tan1901,,,5.211312111868748,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_155_0004__tan1901_155_098.jpg,tan1901,,,3.095956462692829,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_165_0004__tan1901_165_077.jpg,tan1901,,,8.176406535023848,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_166_0001__tan1901_166_244.jpg,tan1901,,,4.6276082765554705,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tan1901_166_0004__tan1901_166_094.jpg,tan1901,,,5.792694700293191,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tan1901_190_0003__tan1901_190_132.jpg,tan1901,,,1.5659264147139615,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tan1901_190_0006__tan1901_190_039.jpg,tan1901,,,3.5644910705406745,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_209_0003__tan1901_209_135.jpg,tan1901,,,4.42736789700406,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_065_0004__tan1901_065_083.jpg,tan1901,,,3.891522734826984,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
tan1901_165_0001__tan1901_165_240.jpg,tan1901,,,1.5264834773475031,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tan1901_168_0001__tan1901_168_206.jpg,tan1901,,,4.929988215865392,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tan1901_190_0005__tan1901_190_192.jpg,tan1901,,,2.7648872986986373,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tan1901_083_0011__tan1901_083_168.jpg,tan1901,,,2.540479225194714,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_083_0008__tan1901_083_125.jpg,tan1901,,,6.112812772592232,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_089_0004__tan1901_089_095.jpg,tan1901,,,4.173647582142049,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
tan1901_089_0006__tan1901_089_058.jpg,tan1901,,,2.5177191356791293,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
tan1901_098_0004__tan1901_098_127.jpg,tan1901,,,6.575618784643731,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_098_0005__tan1901_098_226.jpg,tan1901,,,6.780021178831949,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_110_0004__tan1901_110_091.jpg,tan1901,,,4.685178636412292,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
tan1901_112_0001__tan1901_112_247.jpg,tan1901,,,4.898824484680627,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
