filename,longitude,latitude,area,survey,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea,bryozoans_hard_branching_antler-bryozoans,hydrocorals_branching-stylasterids,bryozoans_hard_branching_leaf-bryozoans,bryozoans_hard_lettuce-bryozoans,bryozoans_soft_dendroid-bryozoans,bryozoans_hard_encrusting-bryozoans,sponges_massive_round-porifera,sponges_massive_simple-porifera,bryozoans_soft_foliaceous-bryozoans,bryozoans_hard_branching_coralhead-bryozoans,sponges_crust_encrusting-porifera,sponges_erect_palmate-porifera,sponges_bead-porifera,bryozoans_soft_fan-bryozoans,sponges_hollow_tube_chimney-porifera,bryozoans_hard_fenestrate-bryozoans,sponges_erect_simple-porifera,bryozoans_purple-bryozoans,sponges_cup_table_disc-porifera,sponges_massive_barrel-porifera,sponges_erect_laminar-porifera,sponges_massive_cryptic-porifera,sponges_cup_cup_goblet-porifera,sponges_crust_creeping_ramose-porifera,sponges_erect_stalked-porifera,sponges_erect_branching-porifera,sponges_cup_incomplete_curled-porifera,n_annotation
PS81_188_0003__PS81_188-1_2013-02-20T08_43_43_9899.jpg,-55.55388,-63.85522,2.9352027239424,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
PS81_188_0019__PS81_188-1_2013-02-20T08_51_48_9922.jpg,-55.55473,-63.85422,3.3475909617529,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
PS81_188_0011__PS81_188-1_2013-02-20T08_56_50_9933.jpg,-55.55609,-63.85336,2.2387461893573,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
PS81_188_0027__PS81_188-1_2013-02-20T09_02_21_9947.jpg,-55.55775,-63.85245,2.1293638311594,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
PS81_188_0039__PS81_188-1_2013-02-20T09_02_51_9948.jpg,-55.5579,-63.85237,2.5146660675013,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
PS81_188_0007__PS81_188-1_2013-02-20T09_07_25_9960.jpg,-55.55916,-63.85158,1.6744263028491,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS81_188_0023__PS81_188-1_2013-02-20T09_12_55_9972.jpg,-55.56046,-63.85071,2.428040986995,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
PS81_188_0015__PS81_188-1_2013-02-20T09_19_57_9987.jpg,-55.5612,-63.84969,2.1103857292288,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS81_188_0031__PS81_188-1_2013-02-20T09_31_36_0012.jpg,-55.56212,-63.84868,2.4853881917604,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
PS81_188_0037__PS81_188-1_2013-02-20T09_32_06_0013.jpg,-55.56213,-63.84862,2.9546966876976,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
PS81_188_0005__PS81_188-1_2013-02-20T09_38_38_0028.jpg,-55.56193,-63.84764,3.7692183166447,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34445.00022116601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
PS81_188_0021__PS81_188-1_2013-02-20T09_46_41_0045.jpg,-55.56105,-63.84663,1.8275042413375,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS81_188_0013__PS81_188-1_2013-02-20T09_53_15_0059.jpg,-55.56056,-63.84554,2.1162064982308,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
PS81_188_0029__PS81_188-1_2013-02-20T09_58_49_0075.jpg,-55.56116,-63.84451,3.0164569545945,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
PS81_188_0009__PS81_188-1_2013-02-20T10_03_52_0087.jpg,-55.56155,-63.84344,2.7134178079379,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25726.21541283754,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
PS81_188_0025__PS81_188-1_2013-02-20T10_12_25_0107.jpg,-55.56142,-63.84241,2.0087296037181,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
PS81_188_0017__PS81_188-1_2013-02-20T10_20_28_0123.jpg,-55.56141,-63.84136,2.2563084247963,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
PS81_188_0001__PS81_188-1_2013-02-20T10_24_30_0132.jpg,-55.56182,-63.84084,2.5398808379216,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
PS81_188_0033__PS81_188-1_2013-02-20T10_29_31_0144.jpg,-55.56128,-63.84036,2.684056681368,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
PS81_189_0002__PS81_189-1_2013-02-20T17_59_35_0243.jpg,-55.58782,-63.88996,3.6688337275068,PS81,13456535.0,0.0,0.0,0.0,0.0,3835.2676212359725,0.0,0.0,0.0,110576.24543799787,0.0,0.0,0.0,0.0,0.0,884158.4572635606,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
PS81_189_0006__PS81_189-1_2013-02-20T18_03_36_0256.jpg,-55.58633,-63.88935,3.6245209450684,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,47120.43687936134,0.0,19875.63652467597,0.0,0.0,0.0,0.0,0.0,200125.07045797148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
PS81_189_0004__PS81_189-1_2013-02-20T18_06_54_0266.jpg,-55.58484,-63.88893,3.961479062499,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23375.92366108203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
PS81_189_0003__PS81_189-1_2013-02-20T18_12_08_0285.jpg,-55.58242,-63.88804,4.5913187555345,PS81,13456535.0,0.0,0.0,0.0,0.0,45405.42637012193,0.0,0.0,0.0,60905.27294777825,0.0,0.0,0.0,0.0,0.0,55624.278944879436,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
PS81_189_0007__PS81_189-1_2013-02-20T18_14_08_0291.jpg,-55.58151,-63.88761,3.8055024894078,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50686.70845706707,0.0,0.0,0.0,0.0,0.0,103095.92389176355,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
PS81_189_0005__PS81_189-1_2013-02-20T18_18_39_0302.jpg,-55.57991,-63.88704,2.020186411929,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
PS81_189_0001__PS81_189-1_2013-02-20T18_27_10_0320.jpg,-55.57833,-63.88593,2.606525722642,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155183.9809068281,0.0,0.0,0.0,0.0,0.0,91713.79799100508,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
PS81_192_0034__PS81_192-1_2013-02-22T19_00_22_0325.jpg,-57.51624,-62.73387,3.4968191940558,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS81_192_0002__PS81_192-1_2013-02-22T19_09_21_0354.jpg,-57.51535,-62.73326,3.6810388738348,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
PS81_192_0018__PS81_192-1_2013-02-22T19_17_30_0378.jpg,-57.51298,-62.73316,1.537211541528,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS81_192_0010__PS81_192-1_2013-02-22T19_26_04_0399.jpg,-57.51066,-62.7329,2.7816679252632,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
PS81_192_0026__PS81_192-1_2013-02-22T19_32_12_0413.jpg,-57.50848,-62.73253,3.3519811223291,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS81_192_0038__PS81_192-1_2013-02-22T19_32_42_0414.jpg,-57.5083,-62.73247,3.7390599638526,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS81_192_0006__PS81_192-1_2013-02-22T19_38_17_0430.jpg,-57.50672,-62.73184,2.1966023527994,PS81,13456535.0,0.0,0.0,0.0,0.0,22992.205136142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114057.06569552592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99
PS81_192_0022__PS81_192-1_2013-02-22T19_47_19_0451.jpg,-57.50444,-62.73192,2.6522728375811,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103
PS81_192_0014__PS81_192-1_2013-02-22T19_58_01_0476.jpg,-57.5023,-62.73138,2.9761114740282,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45193.70658721488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
PS81_192_0030__PS81_192-1_2013-02-22T20_04_14_0490.jpg,-57.50036,-62.73073,3.4309239076731,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS81_192_0036__PS81_192-1_2013-02-22T20_04_34_0491.jpg,-57.50026,-62.73068,2.2654849899321,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS81_192_0004__PS81_192-1_2013-02-22T20_11_45_0510.jpg,-57.49884,-62.72992,1.7648509357723,PS81,13456535.0,0.0,0.0,0.0,0.0,66051.9855417254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17059.527007165016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
PS81_192_0020__PS81_192-1_2013-02-22T20_17_17_0523.jpg,-57.49699,-62.72926,2.3232358120771,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS81_192_0012__PS81_192-1_2013-02-22T20_24_20_0539.jpg,-57.49486,-62.72879,1.580499171624,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11670.710402802357,0.0,0.0,0.0,131509.4576604818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,104
PS81_192_0028__PS81_192-1_2013-02-22T20_33_29_0561.jpg,-57.49283,-62.7283,2.7422906136099,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS81_192_0039__PS81_192-1_2013-02-22T20_33_59_0562.jpg,-57.49268,-62.72828,2.5008486378677,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
PS81_192_0008__PS81_192-1_2013-02-22T20_40_30_0579.jpg,-57.49072,-62.72784,2.9895771396874,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS81_192_0024__PS81_192-1_2013-02-22T20_49_32_0600.jpg,-57.48837,-62.72757,4.1357292970675,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
PS81_192_0016__PS81_192-1_2013-02-22T20_56_07_0617.jpg,-57.48614,-62.72742,3.5064702261073,PS81,13456535.0,0.0,0.0,0.0,0.0,16861.01447977366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111828.32467681196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
PS81_192_0032__PS81_192-1_2013-02-22T21_02_48_0634.jpg,-57.4838,-62.72716,2.9930216440025,PS81,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
PS81_192_0035__PS81_192-1_2013-02-22T21_03_19_0636.jpg,-57.48363,-62.72713,2.1443625856722,PS81,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS81_192_0003__PS81_192-1_2013-02-22T21_08_51_0651.jpg,-57.48165,-62.72674,4.0556938558549,PS81,13456535.0,0.0,0.0,0.0,0.0,22230.457510560165,0.0,0.0,0.0,32710.77039054975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
PS81_192_0019__PS81_192-1_2013-02-22T21_16_51_0673.jpg,-57.4793,-62.72658,3.3105795074209,PS81,13456535.0,0.0,0.0,0.0,0.0,32447.59477572882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939.778171779853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
PS81_192_0011__PS81_192-1_2013-02-22T21_23_36_0693.jpg,-57.47705,-62.7267,3.2641151763593,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS81_192_0027__PS81_192-1_2013-02-22T21_30_01_0710.jpg,-57.47528,-62.72619,3.2742318571867,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS81_192_0007__PS81_192-1_2013-02-22T21_37_13_0726.jpg,-57.4727,-62.72611,2.3770178081002,PS81,13456535.0,0.0,0.0,62475.723385222,0.0,0.0,0.0,17463.37088880235,8445.928375745507,0.0,0.0,0.0,0.0,260708.135065853,2276.6694703964345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
PS81_192_0023__PS81_192-1_2013-02-22T21_44_33_0744.jpg,-57.47034,-62.72602,3.22079048143,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101
PS81_192_0015__PS81_192-1_2013-02-22T21_53_36_0768.jpg,-57.46831,-62.72529,2.992893411239,PS81,13456535.0,0.0,0.0,0.0,0.0,16994.313512702534,0.0,21278.91810463321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
PS81_192_0031__PS81_192-1_2013-02-22T22_00_45_0787.jpg,-57.46667,-62.72491,2.4822462770428,PS81,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS81_192_0037__PS81_192-1_2013-02-22T22_01_25_0789.jpg,-57.46654,-62.72495,2.9260391201751,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99
PS81_192_0005__PS81_192-1_2013-02-22T22_10_01_0810.jpg,-57.46458,-62.72506,3.0675523734241,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
PS81_192_0021__PS81_192-1_2013-02-22T22_17_26_0830.jpg,-57.46225,-62.72478,2.8591462014387,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS81_192_0013__PS81_192-1_2013-02-22T22_24_28_0849.jpg,-57.46031,-62.7242,2.0661932129879,PS81,13456535.0,0.0,0.0,9813.368153436471,0.0,110776.73025725714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224046.16663028306,0.0,12155.238551924775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS81_192_0029__PS81_192-1_2013-02-22T22_33_36_0873.jpg,-57.45835,-62.72365,3.0174240172757,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS81_192_0009__PS81_192-1_2013-02-22T22_38_40_0885.jpg,-57.45597,-62.72369,2.9695648371262,PS81,13456535.0,0.0,0.0,0.0,0.0,22794.24144498808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,103
PS81_192_0025__PS81_192-1_2013-02-22T22_43_43_0898.jpg,-57.45373,-62.72332,3.80032095349,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
PS81_192_0017__PS81_192-1_2013-02-22T22_52_48_0918.jpg,-57.4514,-62.72313,1.5767475407663,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS81_192_0001__PS81_192-1_2013-02-22T22_55_18_0924.jpg,-57.45029,-62.72301,2.658662343235,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
PS81_192_0033__PS81_192-1_2013-02-22T22_58_48_0931.jpg,-57.44921,-62.72283,1.8426695746393,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS81_194_0034__PS81_194-1_2013-02-23T18_26_38_0936.jpg,-56.94274,-62.7474,,PS81,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,107
PS81_194_0002__PS81_194-1_2013-02-23T18_34_46_0953.jpg,-56.94233,-62.74745,2.934022749938,PS81,,,,,,,,,,,,,,,,,,,,,,,2,0,18,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,102
PS81_194_0018__PS81_194-1_2013-02-23T18_46_20_0983.jpg,-56.94034,-62.74728,1.6371459578836,PS81,13456535.0,0.0,0.0,0.0,0.0,17212.68373309797,0.0,0.0,0.0,1365937.0656460023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,106
PS81_194_0010__PS81_194-1_2013-02-23T18_52_55_1001.jpg,-56.93824,-62.74703,4.1823104957342,PS81,13456535.0,0.0,0.0,0.0,0.0,6515.322614901582,0.0,0.0,0.0,8514.481383198754,0.0,0.0,0.0,0.0,3295.882866152161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS81_194_0026__PS81_194-1_2013-02-23T18_59_58_1016.jpg,-56.93592,-62.74682,2.6856616916417,PS81,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS81_194_0006__PS81_194-1_2013-02-23T19_03_59_1024.jpg,-56.93399,-62.74661,4.1800564908944,PS81,13456535.0,0.0,0.0,0.0,0.0,55921.00299932953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18529.867453109462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,106
PS81_194_0022__PS81_194-1_2013-02-23T19_10_00_1036.jpg,-56.9315,-62.7462,3.0746977955682,PS81,,,,,,,,,,,,,,,,,,,,,,,1,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,102
PS81_194_0014__PS81_194-1_2013-02-23T19_14_32_1048.jpg,-56.9296,-62.74598,2.4217190770165,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52774.83618683613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS81_194_0030__PS81_194-1_2013-02-23T19_23_35_1067.jpg,-56.92747,-62.74573,1.6801129838252,PS81,,,,,,,,,,,,,,,,,,,,,,,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS81_194_0036__PS81_194-1_2013-02-23T19_24_36_1069.jpg,-56.92719,-62.7457,3.1489246545305,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100
PS81_194_0004__PS81_194-1_2013-02-23T19_32_08_1086.jpg,-56.92526,-62.74554,3.7550808092477,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS81_194_0020__PS81_194-1_2013-02-23T19_41_12_1104.jpg,-56.92301,-62.74534,2.7557668042324,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS81_194_0012__PS81_194-1_2013-02-23T19_48_14_1118.jpg,-56.92101,-62.74513,2.5082134173693,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS81_194_0028__PS81_194-1_2013-02-23T19_54_45_1133.jpg,-56.91871,-62.74482,4.1163877107703,PS81,,,,,,,,,,,,,,,,,,,,,,,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS81_194_0008__PS81_194-1_2013-02-23T20_04_50_1153.jpg,-56.9165,-62.74452,1.7935919809072,PS81,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159709.88274818085,0.0,0.0,0.0,0.0,29589.72658034781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
PS81_194_0024__PS81_194-1_2013-02-23T20_12_22_1169.jpg,-56.91459,-62.74412,3.2825621767435,PS81,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
